Time,Error,Delta_Error,PID_Output_Power,Measured_Temperature,True_Temperature,Setpoint,Ambient_Temp
7344,0.13996622898113031,0.8196311458603915,1.0,54.86003377101887,54.925447435772654,55,27
7345,-0.5104343250984513,-0.6504005540795816,0.0,55.51043432509845,55.08541993407214,55,27
7346,-0.3667310124590841,0.1437033126393672,0.3990798548955423,55.366731012459084,54.945343317768696,55,27
7347,0.3666904785051841,0.7334214909642682,1.0,54.633309521494816,54.925390481308064,55,27
7348,0.15357369473072424,-0.21311678377445986,0.0,54.846426305269276,55.08536326366913,55,27
7349,-0.6932730897164561,-0.8468467844471803,0.0,55.693273089716456,54.945286930010504,55,27
7350,0.5602690442350422,1.2535421339514983,1.0,54.43973095576496,54.805909229980614,55,27
7351,-0.1386189841972154,-0.6988880284322576,0.0,55.138618984197215,54.96647792756876,55,27
7352,0.093665555768915,0.2322845399661304,1.0,54.906334444231085,54.82699453699762,55,27
7353,-0.8517832240071002,-0.9454487797760152,0.0,55.8517832240071,54.98745807117829,55,27
7354,0.6794842577761031,1.5312674817832033,1.0,54.3205157422239,54.847870041704354,55,27
7355,0.3973894713287933,-0.2820947864473098,0.0,54.60261052867121,55.008229458870936,55,27
7356,-0.2901232843227106,-0.6875127556515039,0.0,55.29012328432271,54.86853783166869,55,27
7357,0.21552153573382782,0.5056448200565384,1.0,54.78447846426617,54.729542919363716,55,27
7358,0.5289925581110637,0.3134710223772359,1.0,54.471007441888936,54.89049249551505,55,27
7359,-0.2583420394017679,-0.7873345975128316,0.0,55.25834203940177,55.05063933230639,55,27
7360,-0.186364077002942,0.07197796239882592,0.0,55.18636407700294,54.91073618497794,55,27
7361,-0.19240200580222933,-0.006037928799287329,0.0,55.19240200580223,54.77153080750781,55,27
7362,-0.4224194462833708,-0.23001744048114148,0.0,55.42241944628337,54.6330197197543,55,27
7363,0.36519729248779953,0.7876167387711703,1.0,54.6348027075122,54.49519945893301,55,27
7364,-0.31387047471171314,-0.6790677671995127,0.0,55.31387047471171,54.65731782796929,55,27
7365,0.748062779422149,1.0619332541338622,1.0,54.25193722057785,54.51937637982769,55,27
7366,1.1857604771366468,0.43769769771449774,1.0,53.81423952286335,54.68137416596795,55,27
7367,-1.058559532965191,-2.2443200101018377,0.0,56.05855953296519,54.842563984779105,55,27
7368,0.4169361253352193,1.4754956583004102,1.0,54.58306387466478,54.703698617575945,55,27
7369,0.37159590088699446,-0.04534022444822483,0.0,54.628404099113006,54.86477709272019,55,27
7370,0.041169292297162485,-0.33042660858983197,0.0,54.95883070770284,54.72580093717898,55,27
7371,-0.4417664071913734,-0.4829356994885359,0.0,55.44176640719137,54.58751792810526,55,27
7372,0.6495378032915582,1.0913042104829316,1.0,54.35046219670844,54.44992460841658,55,27
7373,-1.239483486661328,-1.8890212899528862,0.0,56.23948348666133,54.61226878671186,55,27
7374,0.9857563767944484,2.2252398634557764,1.0,54.01424362320555,54.474552021600886,55,27
7375,-0.45507614652275663,-1.440832523317205,0.0,55.45507614652276,54.63677337016048,55,27
7376,0.16064190072933826,0.6157180472520949,1.0,54.83935809927066,54.49893438792969,55,27
7377,-0.10529242778377323,-0.2659343285131115,0.0,55.10529242778377,54.661034128929884,55,27
7378,0.03210135174303019,0.13739377952680343,0.9287848299051387,54.96789864825697,54.523074145659926,55,27
7379,-0.10337241503047068,-0.13547376677350087,0.0,55.10337241503047,54.66374226055748,55,27
7380,0.37257931967598523,0.4759517347064559,1.0,54.627420680324015,54.525768770424676,55,27
7381,-0.398309121126843,-0.7708884408028283,0.0,55.39830912112684,54.68773467438383,55,27
7382,-0.06556983537578276,0.33273928575106027,1.0,55.06556983537578,54.54964152158785,55,27
7383,0.41119776945686937,0.4767676048326521,1.0,54.58880223054313,54.71148835970385,55,27
7384,-0.005355435731580371,-0.41655320518844974,0.0,55.00535543573158,54.87252798334715,55,27
7385,0.7992537044567598,0.8046091401883402,1.0,54.20074629554324,54.733513170077664,55,27
7386,0.032438444290150414,-0.7668152601666094,0.0,54.96756155570985,54.89444294452095,55,27
7387,0.37674617659381227,0.34430773230366185,1.0,54.62325382340619,54.75531882992661,55,27
7388,0.5024064941658537,0.12566031757204144,1.0,54.497593505834146,54.916139848187676,55,27
7389,-0.11479425335158311,-0.6172007475174368,0.0,55.11479425335158,55.07615876827391,55,27
7390,-0.5760960439049327,-0.46130179055334963,0.0,55.57609604390493,54.93612834222759,55,27
7391,1.0630480076659197,1.6391440515708524,1.0,53.93695199233408,54.796796320844834,55,27
7392,-0.07313433139090364,-1.1361823390568233,0.0,55.073134331390904,54.95741046925691,55,27
7393,1.1024202756091626,1.1755546070000662,1.0,53.89757972439084,54.81797230282277,55,27
7394,-0.026843258895652866,-1.1292635345048154,0.0,55.02684325889565,54.978480835584115,55,27
7395,-0.7806895863412109,-0.753846327445558,0.0,55.78068958634121,54.8389375802595,55,27
7396,0.30916753596599733,1.0898571223072082,1.0,54.690832464034,54.70009029982434,55,27
7397,-0.3329669972125444,-0.6421345331785417,0.0,55.332966997212544,54.861186771528445,55,27
7398,0.6922948941788292,1.0252618913913736,1.0,54.30770510582117,54.72222852278888,55,27
7399,0.7952855111150399,0.1029906169362107,1.0,54.20471448888496,54.88321457964532,55,27
7400,0.256258367209071,-0.5390271439059688,0.0,54.74374163279093,55.04339771519349,55,27
7401,-0.6159046917590985,-0.8721630589681695,0.0,55.6159046917591,54.90353068558108,55,27
7402,0.04284394462005281,0.6587486363791513,1.0,54.95715605537995,54.76436124568912,55,27
7403,0.03757084133911093,-0.005273103280941882,0.0,54.96242915866089,54.925137164713426,55,27
7404,-0.15603819408967468,-0.1936090354287856,0.0,55.156038194089675,54.785859962057216,55,27
7405,-0.46205950347062696,-0.3060213093809523,0.0,55.46205950347063,54.64727740734724,55,27
7406,0.49665016954271124,0.9587096730133382,1.0,54.50334983045729,54.50938603601241,55,27
7407,1.1421296706346453,0.6454795010919341,1.0,53.857870329365355,54.671433649200324,55,27
7408,0.24005061955287488,-0.9020790510817704,0.0,54.759949380447125,54.83267304654569,55,27
7409,-1.3790130536447691,-1.619063673197644,0.0,56.37901305364477,54.69385701060278,55,27
7410,0.7941425676259755,2.1731556212707446,1.0,54.205857432374025,54.555733322527516,55,27
7411,0.6092287674049359,-0.18491380022103954,0.0,54.390771232595064,54.71754977765957,55,27
7412,1.0715693165109812,0.4623405491060453,1.0,53.92843068348902,54.579307921415634,55,27
7413,0.5173854303308474,-0.5541838861801338,0.0,54.48261456966915,54.741006797745214,55,27
7414,0.17401957010733327,-0.3433658602235141,0.0,54.82598042989267,54.60264794912552,55,27
7415,1.08642203151134,0.9124024614040067,1.0,53.91357796848866,54.46497916814219,55,27
7416,1.4467662154324685,0.36034418392112855,1.0,53.55323378456753,54.627248261507596,55,27
7417,-0.22005915388505315,-1.6668253693175217,0.0,55.22005915388505,54.78870803439346,55,27
7418,0.07673656702762344,0.2967957209126766,1.0,54.92326343297238,54.65011127486345,55,27
7419,0.6111508873647864,0.534414320337163,1.0,54.388849112635214,54.81145701799448,55,27
7420,-0.5296357694577338,-1.1407866568225202,0.0,55.529635769457734,54.97199804587447,55,27
7421,-0.2566753603060121,0.2729604091517217,1.0,55.25667536030601,54.832487123598426,55,27
7422,-0.5648020913011322,-0.3081267309951201,0.0,55.56480209130113,54.99292326338914,55,27
7423,-0.0035403424369775394,0.5612617488641547,1.0,55.00354034243698,54.853307976155335,55,27
7424,0.7981356081977964,0.8016759506347739,1.0,54.201864391802204,55.013640271510695,55,27
7425,1.0372805139110923,0.23914490571329594,1.0,53.96271948608891,55.17317290620689,55,27
7426,-0.4610903547666041,-1.4983708686776964,0.0,55.461090354766604,55.33190986856808,55,27
7427,-0.5399862580273194,-0.07889590326071527,0.0,55.53998625802732,55.19060387858755,55,27
7428,0.535476009458705,1.0754622674860244,1.0,54.464523990541295,55.05000265517224,55,27
7429,0.7187443461865541,0.18326833672784915,1.0,54.281255653813446,55.209353931723314,55,27
7430,-0.09918077074888032,-0.8179251169354345,0.0,55.09918077074888,55.367910440466915,55,27
7431,-0.8145306730794033,-0.715349902330523,0.0,55.8145306730794,55.226424896884964,55,27
7432,-0.6108733757273939,0.20365729735200944,1.0,55.610873375727394,55.08564501539556,55,27
7433,-0.6708380723094081,-0.0599646965820142,0.0,55.67083807230941,55.2448185249334,55,27
7434,-0.16879649879334835,0.5020415735160597,1.0,55.16879649879335,55.103946904841386,55,27
7435,-1.228861922332385,-1.0600654235390365,0.0,56.228861922332385,55.2630291333248,55,27
7436,0.43971573875356995,1.6685776610859548,1.0,54.56028426124643,55.12206668744452,55,27
7437,-0.9214009837644355,-1.3611167225180054,0.0,55.921400983764435,55.28105854313518,55,27
7438,0.3028275879133986,1.224228571677834,1.0,54.6971724120866,55.14000617519833,55,27
7439,-0.6515446644961997,-0.9543722524095983,0.0,55.6515446644962,55.298908557320544,55,27
7440,0.4102466233955795,1.0617912878917792,1.0,54.58975337660442,55.15776716206653,55,27
7441,-0.5111334182569607,-0.9213800416525402,0.0,55.51113341825696,55.31658096089718,55,27
7442,1.2392622517433978,1.7503956700003585,1.0,53.7607377482566,55.175351424162606,55,27
7443,-0.7183809192166848,-1.9576431709600826,0.0,55.718380919216685,55.334077521120165,55,27
7444,0.05170335286261718,0.770084272079302,1.0,54.94829664713738,55.19276071992743,55,27
7445,-0.6013057275647853,-0.6530090804274025,0.0,55.601305727564785,55.35139998766012,55,27
7446,-1.3454073608802588,-0.7441016333154735,0.0,56.34540736088026,55.209996790305084,55,27
7447,0.4912623517168626,1.8366697125971214,1.0,54.50873764828314,55.06929884433907,55,27
7448,-0.20124572756682824,-0.6925080792836908,0.0,55.20124572756683,55.22855388074518,55,27
7449,-0.06755813665665045,0.1336875909101778,0.8198512316688049,55.06755813665665,55.08776338090448,55,27
7450,-0.15538772375245458,-0.08782958709580413,0.0,55.155387723752455,55.193016581222395,55,27
7451,-0.03618780609046013,0.11919991766199445,0.6457601181984818,55.03618780609046,55.0524033244025,55,27
7452,-0.5009351644427653,-0.4647473583523052,0.0,55.500935164442765,55.10573590068982,55,27
7453,0.9210152179094209,1.4219503823521862,1.0,54.07898478209058,54.965557958080154,55,27
7454,-0.5712510178270307,-1.4922662357364516,0.0,55.57125101782703,55.12533040431504,55,27
7455,0.2612923759864785,0.8325433938135092,1.0,54.73870762401352,54.985054733710825,55,27
7456,-0.4261157393097861,-0.6874081152962646,0.0,55.426115739309786,55.14472993937158,55,27
7457,-0.32536982628203504,0.10074591302775104,0.0,55.325369826282035,55.004357513182626,55,27
7458,0.7661493745072221,1.0915192007892571,1.0,54.23385062549278,54.86468519739007,55,27
7459,-0.1987409434834717,-0.9648903179906938,0.0,55.19874094348347,55.02496074861779,55,27
7460,0.49687716415253647,0.6956181076360082,1.0,54.50312283584746,54.88518567375979,55,27
7461,0.042649634020676785,-0.4542275301318597,0.0,54.95735036597932,55.04535897843506,55,27
7462,0.7760603464371343,0.7334107124164575,1.0,54.223939653562866,54.90548216698142,55,27
7463,-0.8603552981944631,-1.6364156446315974,0.0,55.86035529819446,55.06555424247443,55,27
7464,0.510676085984187,1.3710313841786501,1.0,54.48932391401581,54.92557670672118,55,27
7465,0.045121781446162856,-0.46555430453802416,0.0,54.95487821855384,55.08554856027912,55,27
7466,-0.18949940620260008,-0.23462118764876294,0.0,55.1894994062026,54.945471302449796,55,27
7467,0.7735989141678203,0.9630983203704204,1.0,54.22640108583218,54.806092682858534,55,27
7468,-0.20812230306154333,-0.9817212172293637,0.0,55.20812230306154,54.966660465471634,55,27
7469,0.5899547193103061,0.7980770223718494,1.0,54.410045280689694,54.827176164488904,55,27
7470,-1.510498858518723,-2.100453577829029,0.0,56.51049885851872,54.987638792798684,55,27
7471,0.8083172099641587,2.3188160684828816,1.0,54.19168279003584,54.84804986197191,55,27
7472,-0.5014161721482182,-1.3097333821123769,0.0,55.50141617214822,55.00840838228117,55,27
7473,0.41825734743036236,0.9196735195785806,1.0,54.58174265256964,54.86871586269469,55,27
7474,0.14918962508252065,-0.2690677223478417,0.0,54.85081037491748,55.028971310895336,55,27
7475,-0.7811519133421285,-0.9303415384246492,0.0,55.78115191334213,54.88917623327453,55,27
7476,0.6325139329646774,1.413665846306806,1.0,54.36748606703532,54.75007838651213,55,27
7477,0.2883844566507108,-0.3441294763139666,0.0,54.71161554334929,54.91092554159376,55,27
7478,-0.07108428813668866,-0.35946874478739943,0.0,55.07108428813669,54.77171921970357,55,27
7479,-0.021938620820947108,0.04914566731574155,0.0,55.02193862082095,54.63320719224031,55,27
7480,0.03735676587722736,0.05929538669817447,0.0,54.96264323412277,54.49538599639609,55,27
7481,0.9900246575349669,0.9526678916577396,1.0,54.00997534246503,54.358252186633834,55,27
7482,0.5922388909710108,-0.39778576656395614,0.0,54.40776110902899,54.521053583040214,55,27
7483,1.2157555805301925,0.6235166895591817,1.0,53.78424441946981,54.383791755655494,55,27
7484,0.8401430050936654,-0.37561257543652715,0.0,54.159856994906335,54.54646577292997,55,27
7485,0.09793683211605497,-0.7422061729776104,0.0,54.902063167883945,54.40907720171942,55,27
7486,0.8408233180658726,0.7428864859498177,1.0,54.15917668193413,54.272373858866466,55,27
7487,0.5719802754071779,-0.26884304265869474,0.0,54.42801972459282,54.43560357521948,55,27
7488,1.1590135999119937,0.5870333245048158,1.0,53.840986400088006,54.298767931526754,55,27
7489,0.4380812277971273,-0.7209323721148664,0.0,54.56191877220287,54.46186600689319,55,27
7490,0.5686666394548752,0.13058541165774784,1.0,54.431333360545125,54.32489937877604,55,27
7491,0.4331173851909895,-0.13554925426388564,0.0,54.56688261480901,54.48786712300559,55,27
7492,0.2999328997580406,-0.13318448543294892,0.0,54.70006710024196,54.35077081378082,55,27
7493,1.1383890574537219,0.8384561576956813,1.0,53.86161094254628,54.21435827525091,55,27
7494,1.2517626648874298,0.11337360743370795,1.0,53.74823733511257,54.37787734553436,55,27
7495,-0.24433964753824,-1.4961023124256698,0.0,55.24433964753824,54.54058086105237,55,27
7496,0.4861520512693147,0.7304916988075547,1.0,54.513847948730685,54.40322164096226,55,27
7497,0.42098780387367896,-0.06516424739563575,0.0,54.57901219612632,54.56579875127948,55,27
7498,0.34918235426992794,-0.07180544960375101,0.0,54.65081764573007,54.42831375643714,55,27
7499,1.590336506335234,1.241154152065306,1.0,53.409663493664766,54.29151447086728,55,27
7500,0.2636768144390018,-1.3266596918962321,0.0,54.736323185561,54.45464872301967,55,27
7501,0.5563703654724321,0.2926935510334303,1.0,54.44362963452757,54.31771809125601,55,27
7502,0.4025173998686,-0.1538529656038321,0.0,54.5974826001314,54.48072165230649,55,27
7503,0.5407301443405217,0.13821274447192167,1.0,54.45926985565948,54.34366098126551,55,27
7504,0.6734115245392047,0.13268138019868303,1.0,54.326588475460795,54.50653515161226,55,27
7505,0.5285310108027446,-0.14488051373646016,0.0,54.471468989197255,54.66859698364544,55,27
7506,-0.16819673129509027,-0.6967277420978348,0.0,55.16819673129509,54.530599280480224,55,27
7507,1.0869399756277716,1.2551367069228618,1.0,53.91306002437223,54.393289843730905,55,27
7508,0.7883958811806835,-0.29854409444708807,0.0,54.21160411881932,54.55591648909348,55,27
7509,-0.2995386989990365,-1.08793458017972,0.0,55.29953869899904,54.41848078223941,55,27
7510,0.613639442596785,0.9131781415958216,1.0,54.386360557403215,54.28173053883296,55,27
7511,-0.3436106916178687,-0.9572501342146538,0.0,55.34361069161787,54.44491358854996,55,27
7512,0.45109493807427015,0.7947056296921389,1.0,54.54890506192573,54.30803151097203,55,27
7513,0.03200358667343295,-0.4190913514008372,0.0,54.96799641332657,54.47108338404323,55,27
7514,1.0581584896952023,1.0261549030217694,1.0,53.9418415103048,54.33407078406576,55,27
7515,0.11560938203888327,-0.942549107656319,0.0,54.88439061796112,54.49699278572059,55,27
7516,0.41560736579104685,0.2999979837521636,1.0,54.58439263420895,54.35985096206315,55,27
7517,0.5543851486975555,0.13877778290650866,1.0,54.445614851302444,54.52264438454381,55,27
7518,0.425565487048587,-0.12881966164896852,0.0,54.57443451295141,54.684625871442556,55,27
7519,0.8990311873567691,0.47346570030818214,1.0,54.10096881264323,54.546548223865926,55,27
7520,0.16691105238698611,-0.732120134969783,0.0,54.833088947613014,54.708410489868676,55,27
7521,0.772394283359624,0.6054832309726379,1.0,54.227605716640376,54.57021421601275,55,27
7522,-0.3464541295451298,-1.1188484129047538,0.0,55.34645412954513,54.73195844738724,55,27
7523,0.03226354716432667,0.37871767670945644,1.0,54.96773645283567,54.593644727603234,55,27
7524,0.40454076666347305,0.3722772194991464,1.0,54.59545923333653,54.75527209881364,55,27
7525,1.0651681803356468,0.6606274136721737,1.0,53.93483181966435,54.91609335014711,55,27
7526,-0.05549058988199107,-1.1206587702176378,0.0,55.05549058988199,55.07611250214329,55,27
7527,-0.5635337178837716,-0.5080431280017805,0.0,55.56353371788377,54.93608230685026,55,27
7528,-0.006507740524405392,0.5570259773593662,1.0,55.006507740524405,54.7967505150699,55,27
7529,0.09919132277597242,0.10569906330037782,1.0,54.90080867722403,54.957364891939235,55,27
7530,-0.12441194599785632,-0.22360326877382874,0.0,55.124411945997856,55.11717820126197,55,27
7531,-0.29358707287314445,-0.16917512687528813,0.0,55.293587072873144,54.976943189940116,55,27
7532,0.4381697309938559,0.7317568038670004,1.0,54.561830269006144,54.837407603655144,55,27
7533,0.8586149800141669,0.420445249020311,1.0,54.14138501998583,54.99781920244919,55,27
7534,0.30484202657965653,-0.5537729534345104,0.0,54.69515797342034,55.15743074505652,55,27
7535,-0.21814518281652084,-0.5229872093961774,0.0,55.21814518281652,55.016994973334945,55,27
7536,0.7601488650039983,0.9782940478205191,1.0,54.239851134996,54.87725962794692,55,27
7537,0.3707517941358702,-0.389397070868128,0.0,54.62924820586413,55.037472463940595,55,27
7538,0.489168423004962,0.11841662886909177,1.0,54.51083157699504,54.897634986642096,55,27
7539,0.811665049341805,0.32249662633684295,1.0,54.188334950658195,55.05774620011032,55,27
7540,-0.45501756200047794,-1.2666826113422829,0.0,55.45501756200048,55.217058855569896,55,27
7541,-0.5158752203194439,-0.060857658318965946,0.0,55.515875220319444,55.07632568740643,55,27
7542,-0.08510919034169007,0.4307660299777538,1.0,55.08510919034169,54.93629442884746,55,27
7543,-0.10308009336641533,-0.01797090302472526,0.0,55.103080093366415,55.09621282754329,55,27
7544,0.2557608212007878,0.35884091456720313,1.0,54.74423917879921,54.95608238145909,55,27
7545,0.4160181656568369,0.1602573444560491,1.0,54.58398183434316,55.11590208732954,55,27
7546,-0.6269676075155317,-1.0429857731723686,0.0,55.62696760751553,55.274924689091534,55,27
7547,-0.2330545708674805,0.3939130366480512,1.0,55.23305457086748,55.13390291387935,55,27
7548,-0.4085306779943281,-0.17547610712684758,0.0,55.40853067799433,55.29283573614438,55,27
7549,0.2798219253786982,0.6883526033730263,1.0,54.7201780746213,55.15172462921234,55,27
7550,-0.5573432249199968,-0.837165150298695,0.0,55.55734322492,55.31056856530133,55,27
7551,0.4511840412716879,1.0085272661916846,1.0,54.54881595872831,55.169369015514896,55,27
7552,-0.972450348121761,-1.4236343893934489,0.0,55.97245034812176,55.32812494986006,55,27
7553,-0.20086560201750103,0.77158474610426,1.0,55.2008656020175,55.18683783724034,55,27
7554,-0.9318027788402503,-0.7309371768227493,0.0,55.93180277884025,55.34550664547368,55,27
7555,0.4500707037953475,1.3818734826355978,1.0,54.54992929620465,55.20413284128542,55,27
7556,0.022502324914341898,-0.42756837888100563,0.0,54.97749767508566,55.362715390326215,55,27
7557,-0.5307627007033133,-0.5532650256176552,0.0,55.53076270070331,55.22125575716493,55,27
7558,0.748958076336045,1.2797207770393584,1.0,54.251041923663955,55.08050165686743,55,27
7559,0.08958874949784956,-0.6593693268381955,0.0,54.91041125050215,55.23970081901295,55,27
7560,0.3487706640674304,0.25918191456958084,1.0,54.65122933593257,55.0988547235857,55,27
7561,-0.3994704730644898,-0.7482411371319202,0.0,55.39947047306449,55.25796234942908,55,27
7562,-0.9010687250805702,-0.5015982520160804,0.0,55.90106872508057,55.117025174238904,55,27
7563,0.10500417280993446,1.0060728978905047,1.0,54.894995827190066,54.97679092614251,55,27
7564,-0.6283567648891122,-0.7333609376990466,0.0,55.62835676488911,55.13650734771546,55,27
7565,-0.11163368108908145,0.5167230838000307,1.0,55.11163368108908,54.99617593187348,55,27
7566,-0.5841494585177642,-0.4725157774286828,0.0,55.584149458517764,55.155795670326995,55,27
7567,-0.04922946264253625,0.534919995875228,1.0,55.049229462642536,55.015368053574655,55,27
7568,0.012605323496920562,0.06183478613945681,0.3152060196056362,54.98739467650308,55.17489207092185,55,27
7569,-0.2565127499311046,-0.2691180734280252,0.0,55.256512749931105,55.12869500535669,55,27
7570,-0.18061476084694306,0.07589798908416157,0.2275813870448512,55.18061476084694,54.98840255373478,55,27
7571,-0.05480469438692381,0.12581006646001924,1.0,55.054804694386924,54.916913827829106,55,27
7572,-0.007718658999877448,0.047086035387046365,0.053495767290985596,55.00771865899988,55.07692888767578,55,27
7573,0.6102708322379584,0.6179894912378359,1.0,54.38972916776204,54.95290329579095,55,27
7574,-0.48692315248889173,-1.0971939847268501,0.0,55.48692315248889,55.11273885741731,55,27
7575,0.7600326709088066,1.2469558233976983,1.0,54.23996732909119,54.97252598741525,55,27
7576,-0.38572477835172236,-1.145757449260529,0.0,55.38572477835172,55.13226368045885,55,27
7577,0.10556307063184533,0.4912878489835677,1.0,54.894436929368155,54.99195342999561,55,27
7578,0.3870475802957145,0.2814845096638692,1.0,54.612952419704285,55.151594228265104,55,27
7579,-0.6162364441683437,-1.0032840244640582,0.0,55.616236444168344,55.310438814731526,55,27
7580,-0.9121922890894183,-0.29595584492107463,0.0,55.91219228908942,55.16923991207876,55,27
7581,0.3026568171440758,1.214849106233494,1.0,54.697343182855924,55.028745241890945,55,27
7582,-0.3787177898809517,-0.6813746070250275,0.0,55.37871778988095,55.18820254023307,55,27
7583,-0.19402907982530593,0.1846887100556458,1.0,55.194029079825306,55.047613293542774,55,27
7584,-0.12457244462635231,0.06945663519895362,0.19511758588563044,55.12457244462635,55.20697648708469,55,27
7585,-0.5766511314749039,-0.45207868684855157,0.0,55.576651131474904,55.12468278611252,55,27
7586,0.6736653673067607,1.2503164987816646,1.0,54.32633463269324,54.98441034551758,55,27
7587,-0.5041632782657359,-1.1778286455724967,0.0,55.504163278265736,55.14408876507786,55,27
7588,0.29785896309756765,0.8020222413633036,1.0,54.70214103690243,55.003719536759036,55,27
7589,-1.0378724366759755,-1.3357313997735432,0.0,56.037872436675976,55.16330165132622,55,27
7590,-0.10926029157631234,0.9286121450996632,1.0,55.10926029157631,55.02283659833747,55,27
7591,-0.4029081012815183,-0.293647809705206,0.0,55.40290810128152,55.18232336616226,55,27
7592,0.097359077229342,0.5002671785108603,1.0,54.90264092277066,55.041763441974965,55,27
7593,0.4607979994642264,0.3634389222348844,1.0,54.539202000535774,55.2011558117733,55,27
7594,0.44781894287703494,-0.012979056587191451,0.0,54.552181057122965,55.35975320881073,55,27
7595,-0.21933351641092713,-0.6671524592879621,0.0,55.21933351641093,55.218308349591396,55,27
7596,0.06509382383431017,0.2844273402452373,1.0,54.93490617616569,55.0775689495505,55,27
7597,-1.1191308445589883,-1.1842246683932984,0.0,56.11913084455899,55.23678273863479,55,27
7598,-0.5143897291868385,0.6047411153721498,1.0,55.51438972918684,55.09595119719414,55,27
7599,-0.10035834548023814,0.4140313837066003,1.0,55.10035834548024,55.25507330443581,55,27
7600,-0.2629818813941469,-0.16262353591390877,0.0,55.26298188139415,55.41340178685672,55,27
7601,0.00699410207567297,0.2699759834698199,1.0,54.99300589792433,55.27168935423809,55,27
7602,-0.5743225208015375,-0.5813166228772104,0.0,55.57432252080154,55.42993496376487,55,27
7603,-0.8725940060653627,-0.2982714852638253,0.0,55.87259400606536,55.288140071582404,55,27
7604,0.4586666829488095,1.3312606890141723,1.0,54.54133331705119,55.14705238437507,55,27
7605,-0.04459112978938151,-0.503257812738191,0.0,55.04459112978938,55.30591962338241,55,27
7606,-0.69475738849777,-0.6501662587083885,0.0,55.69475738849777,55.16474326029052,55,27
7607,0.18472989186916067,0.8794872803669307,1.0,54.81527010813084,55.02427101724706,55,27
7608,-0.3165600205421839,-0.5012899124113446,0.0,55.316560020542184,55.18375063087769,55,27
7609,-0.028104546867979252,0.28845547367420465,1.0,55.02810454686798,55.04318358817793,55,27
7610,-0.5621437493106356,-0.5340392024426563,0.0,55.562143749310636,55.202568874967525,55,27
7611,0.4637238782933366,1.0258676276039722,1.0,54.53627612170666,55.06190797588381,55,27
7612,-0.14914499707114715,-0.6128688753644838,0.0,55.14914499707115,55.22119987440012,55,27
7613,-0.371921042974634,-0.22277604590348687,0.0,55.371921042974634,55.08044605281908,55,27
7614,0.04798337700643174,0.41990441998106576,1.0,54.95201662299357,54.940394243851884,55,27
7615,-0.13017679428560314,-0.17816017129203487,0.0,55.1301767942856,55.100292194635074,55,27
7616,0.15108283380131837,0.2812596280869215,1.0,54.84891716619868,54.960141402622625,55,27
7617,-0.41950497841878587,-0.5705878122201042,0.0,55.419504978418786,55.119940864040565,55,27
7618,-0.28410178147328224,0.13540319694550362,0.8262380553614872,55.28410178147328,54.97969207388062,55,27
7619,-0.9935432067801813,-0.709441425306899,0.0,55.99354320678018,55.087395547054584,55,27
7620,0.5926368494398417,1.586180056220023,1.0,54.40736315056016,54.947309077340286,55,27
7621,0.156145367935693,-0.43649148150414874,0.0,54.84385463206431,55.107172540247575,55,27
7622,-0.4331411674189525,-0.5892865353546455,0.0,55.43314116741895,54.96698743236823,55,27
7623,0.16061988739095057,0.593761054809903,1.0,54.83938011260905,54.82750150063129,55,27
7624,-0.8589740565391111,-1.0195939439300616,0.0,55.85897405653911,54.987962506320294,55,27
7625,-0.380278184523938,0.47869587201517305,1.0,55.38027818452394,54.84837196096559,55,27
7626,0.4391405472307497,0.8194187317546877,1.0,54.56085945276925,55.00872887479942,55,27
7627,0.6343838671434412,0.1952433199126915,1.0,54.36561613285656,55.1682860051889,55,27
7628,0.062327966329704054,-0.5720559008137371,0.0,54.937672033670296,55.3270473410706,55,27
7629,0.4810704344453569,0.41874246811565285,1.0,54.51892956555464,55.18576560304714,55,27
7630,-0.01030370857365881,-0.4913741430190157,0.0,55.01030370857366,55.34443975907082,55,27
7631,-0.055690454962231684,-0.045386746388572874,0.0,55.05569045496223,55.20307127600069,55,27
7632,0.6726869617225191,0.7283774166847508,1.0,54.32731303827748,55.06240787118137,55,27
7633,-0.4217098491267848,-1.0943968108493038,0.0,55.421709849126785,55.22169727645948,55,27
7634,0.12613198395023772,0.5478418330770225,1.0,54.87386801604976,55.08094097407532,55,27
7635,-0.08120244751268046,-0.2073344314629182,0.0,55.08120244751268,55.24013794511712,55,27
7636,-0.5224012189364586,-0.44119877142377817,0.0,55.52240121893646,55.09928966951432,55,27
7637,-0.18262764452973101,0.3397735744067276,1.0,55.18262764452973,54.95914387761677,55,27
7638,-0.05259119928700784,0.13003644524272318,1.0,55.05259119928701,55.11894831421142,55,27
7639,0.04740770473120648,0.09999890401821432,0.78003965940146,54.95259229526879,55.27795572285346,55,27
7640,-1.181176714841179,-1.2285844195723854,0.0,56.18117671484118,55.37034667220519,55,27
7641,0.29613214798411747,1.4773088628252964,1.0,54.70386785201588,55.22884897786675,55,27
7642,-0.009281277299173496,-0.30541342528329096,0.0,55.00928127729917,55.387308254662074,55,27
7643,-0.8268490943681641,-0.8175678170689906,0.0,55.826849094368164,55.24572596407821,55,27
7644,0.021050899488095354,0.8478999938562595,1.0,54.978949100511905,55.10484981811458,55,27
7645,-1.1156096503012236,-1.136660549789319,0.0,56.115609650301224,55.26392754329926,55,27
7646,-0.023273806523647522,1.092335843777576,1.0,55.02327380652365,55.122960616580535,55,27
